"item_name","user_name","hours","user_id","item_id","rating"
"Dark Souls Prepare to Die Edition",77194086,2.1,1663,77,0.259259259259259
"Dark Souls Prepare to Die Edition",99077905,2.7,2408,77,0.314814814814815
"Dark Souls Prepare to Die Edition",65342306,77,1315,77,0.805555555555556
"Dark Souls Prepare to Die Edition",20200395,42,251,77,0.657407407407407
"Dark Souls Prepare to Die Edition",17530772,90,224,77,0.833333333333334
"Dark Souls Prepare to Die Edition",53091150,72,935,77,0.796296296296297
"Dark Souls Prepare to Die Edition",13565651,1,172,77,0.175925925925926
"Dark Souls Prepare to Die Edition",49893565,93,867,77,0.851851851851853
"Dark Souls Prepare to Die Edition",85458882,194,1924,77,0.972222222222223
"Dark Souls Prepare to Die Edition",103371488,1.8,2551,77,0.231481481481481
"Dark Souls Prepare to Die Edition",55906572,91,1018,77,0.842592592592593
"Dark Souls Prepare to Die Edition",26762388,0.5,339,77,0.0648148148148148
"Dark Souls Prepare to Die Edition",36557643,145,553,77,0.935185185185186
"Dark Souls Prepare to Die Edition",70408902,5.6,1452,77,0.388888888888889
"Dark Souls Prepare to Die Edition",89691468,100,2074,77,0.870370370370371
"Dark Souls Prepare to Die Edition",61189155,0.8,1190,77,0.12037037037037
"Dark Souls Prepare to Die Edition",60608576,58,1171,77,0.740740740740741
"Dark Souls Prepare to Die Edition",64787956,0.7,1297,77,0.101851851851852
"Dark Souls Prepare to Die Edition",36546868,0.3,551,77,0.0185185185185185
"Dark Souls Prepare to Die Edition",65958466,22,1337,77,0.574074074074074
"Dark Souls Prepare to Die Edition",85366890,52,1922,77,0.703703703703704
"Dark Souls Prepare to Die Edition",16154372,1.3,211,77,0.185185185185185
"Dark Souls Prepare to Die Edition",33013552,3.7,472,77,0.351851851851852
"Dark Souls Prepare to Die Edition",79073449,58,1714,77,0.740740740740741
"Dark Souls Prepare to Die Edition",121497634,35,3183,77,0.611111111111111
"Dark Souls Prepare to Die Edition",54293428,222,966,77,0.981481481481483
"Dark Souls Prepare to Die Edition",150033540,2.3,4179,77,0.287037037037037
"Dark Souls Prepare to Die Edition",47384202,116,792,77,0.88888888888889
"Dark Souls Prepare to Die Edition",61676491,0.3,1208,77,0.0185185185185185
"Dark Souls Prepare to Die Edition",81439192,0.9,1783,77,0.148148148148148
"Dark Souls Prepare to Die Edition",45974860,49,751,77,0.685185185185185
"Dark Souls Prepare to Die Edition",40212239,16.1,629,77,0.527777777777778
"Dark Souls Prepare to Die Edition",107913460,8.7,2726,77,0.444444444444444
"Dark Souls Prepare to Die Edition",101602586,87,2492,77,0.814814814814815
"Dark Souls Prepare to Die Edition",73495968,22,1556,77,0.574074074074074
"Dark Souls Prepare to Die Edition",137451490,0.9,3723,77,0.148148148148148
"Dark Souls Prepare to Die Edition",127335438,117,3383,77,0.898148148148149
"Dark Souls Prepare to Die Edition",68049243,48,1390,77,0.675925925925926
"Dark Souls Prepare to Die Edition",11373749,0.9,142,77,0.148148148148148
"Dark Souls Prepare to Die Edition",59662830,0.2,1144,77,0.00925925925925926
"Dark Souls Prepare to Die Edition",9128105,12.1,106,77,0.481481481481481
"Dark Souls Prepare to Die Edition",127072755,9.7,3373,77,0.472222222222222
"Dark Souls Prepare to Die Edition",91871147,36,2140,77,0.62962962962963
"Dark Souls Prepare to Die Edition",14962163,1.8,194,77,0.231481481481481
"Dark Souls Prepare to Die Edition",11149819,1.4,138,77,0.203703703703704
"Dark Souls Prepare to Die Edition",33706322,44,494,77,0.666666666666667
"Dark Souls Prepare to Die Edition",91690667,21,2129,77,0.555555555555555
"Dark Souls Prepare to Die Edition",71888942,15.4,1507,77,0.509259259259259
"Dark Souls Prepare to Die Edition",123101539,54,3236,77,0.712962962962963
"Dark Souls Prepare to Die Edition",2259650,0.1,34,77,0
"Dark Souls Prepare to Die Edition",159411437,3.2,4520,77,0.342592592592593
"Dark Souls Prepare to Die Edition",11161178,21,139,77,0.555555555555555
"Dark Souls Prepare to Die Edition",34281672,0.7,507,77,0.101851851851852
"Dark Souls Prepare to Die Edition",8585433,130,99,77,0.916666666666668
"Dark Souls Prepare to Die Edition",96588736,20,2334,77,0.546296296296296
"Dark Souls Prepare to Die Edition",127311699,146,3381,77,0.944444444444445
"Dark Souls Prepare to Die Edition",53875128,0.5,954,77,0.0648148148148148
"Dark Souls Prepare to Die Edition",45617627,19.4,746,77,0.537037037037037
"Dark Souls Prepare to Die Edition",65145468,96,1303,77,0.861111111111112
"Dark Souls Prepare to Die Edition",3449240,2.6,43,77,0.305555555555556
"Dark Souls Prepare to Die Edition",105782521,14,2642,77,0.5
"Dark Souls Prepare to Die Edition",11940338,2.1,150,77,0.259259259259259
"Dark Souls Prepare to Die Edition",200059104,58,6105,77,0.740740740740741
"Dark Souls Prepare to Die Edition",24469287,88,307,77,0.824074074074075
"Dark Souls Prepare to Die Edition",48798067,9.6,828,77,0.462962962962963
"Dark Souls Prepare to Die Edition",127272741,56,3380,77,0.731481481481482
"Dark Souls Prepare to Die Edition",80779496,27,1767,77,0.601851851851852
"Dark Souls Prepare to Die Edition",21061921,61,264,77,0.777777777777778
"Dark Souls Prepare to Die Edition",55367062,2.5,997,77,0.296296296296296
"Dark Souls Prepare to Die Edition",69009454,2.2,1415,77,0.277777777777778
"Dark Souls Prepare to Die Edition",50811344,0.4,891,77,0.0555555555555556
"Dark Souls Prepare to Die Edition",38049880,6.4,584,77,0.407407407407407
"Dark Souls Prepare to Die Edition",44314169,170,716,77,0.962962962962964
"Dark Souls Prepare to Die Edition",54194546,0.3,963,77,0.0185185185185185
"Dark Souls Prepare to Die Edition",298950,49,6,77,0.685185185185185
"Dark Souls Prepare to Die Edition",248549548,0.3,7504,77,0.0185185185185185
"Dark Souls Prepare to Die Edition",83770731,6.1,1862,77,0.398148148148148
"Dark Souls Prepare to Die Edition",49228258,106,838,77,0.87962962962963
"Dark Souls Prepare to Die Edition",121865430,55,3194,77,0.722222222222222
"Dark Souls Prepare to Die Edition",77980915,7.8,1689,77,0.425925925925926
"Dark Souls Prepare to Die Edition",80550861,39,1762,77,0.648148148148148
"Dark Souls Prepare to Die Edition",35701646,1.8,537,77,0.231481481481481
"Dark Souls Prepare to Die Edition",42061089,13.6,662,77,0.49074074074074
"Dark Souls Prepare to Die Edition",31669242,22,447,77,0.574074074074074
"Dark Souls Prepare to Die Edition",45411694,71,739,77,0.787037037037037
"Dark Souls Prepare to Die Edition",43360645,9.5,692,77,0.453703703703703
"Dark Souls Prepare to Die Edition",198081354,0.6,6017,77,0.0833333333333333
"Dark Souls Prepare to Die Edition",94088853,0.6,2229,77,0.0833333333333333
"Dark Souls Prepare to Die Edition",83849502,59,1865,77,0.768518518518519
"Dark Souls Prepare to Die Edition",38317154,37,591,77,0.638888888888889
"Darksiders",30425578,30,423,78,0.955555555555555
"Darksiders",99077905,262,2408,78,0.999999999999999
"Darksiders",11373749,24,142,78,0.866666666666666
"Darksiders",9128105,19.5,106,78,0.766666666666666
"Darksiders",121207655,1,3174,78,0.233333333333333
"Darksiders",69009454,0.9,1415,78,0.177777777777778
"Darksiders",36404933,2,547,78,0.322222222222222
"Darksiders",156675178,2.9,4416,78,0.377777777777778
"Darksiders",108454875,0.4,2744,78,0.0777777777777778
"Darksiders",285860790,22,8116,78,0.822222222222222
"Darksiders",10599862,8.1,129,78,0.577777777777778
"Darksiders",267053376,1.3,7861,78,0.266666666666667
"Darksiders",65064340,0.6,1300,78,0.122222222222222
"Darksiders",16645459,24,215,78,0.866666666666666
"Darksiders",11403772,0.2,143,78,0
"Darksiders",60608576,0.3,1171,78,0.0222222222222222
"Darksiders",11149819,9.1,138,78,0.611111111111111
"Darksiders",49228258,17.2,838,78,0.711111111111111
"Darksiders",11731710,0.9,146,78,0.177777777777778
"Darksiders",24632218,0.5,309,78,0.1
"Darksiders",86469479,4.9,1959,78,0.488888888888889
"Darksiders",127335438,25,3383,78,0.922222222222222
"Darksiders",81170946,1.9,1779,78,0.311111111111111
"Darksiders",49893565,5,867,78,0.5
"Darksiders",42657809,4.8,677,78,0.477777777777778
"Darksiders",83770731,14,1862,78,0.666666666666666
"Darksiders",7249363,2.6,84,78,0.355555555555556
"Darksiders",23225650,1.1,293,78,0.255555555555556
"Darksiders",24469287,17.2,307,78,0.711111111111111
"Darksiders",36502549,4.6,550,78,0.466666666666667
"Darksiders",56038151,7,1024,78,0.555555555555556
"Darksiders",81585721,0.2,1788,78,0
"Darksiders",63441290,14,1250,78,0.666666666666666
"Darksiders",74772820,0.3,1594,78,0.0222222222222222
"Darksiders",33282871,3.7,481,78,0.411111111111111
"Darksiders",107452765,1.3,2709,78,0.266666666666667
"Darksiders",57603447,4.2,1068,78,0.455555555555556
"Darksiders",80779496,2.6,1767,78,0.355555555555556
"Darksiders",116876958,14.8,3029,78,0.688888888888889
"Darksiders",101339059,0.5,2480,78,0.1
"Darksiders",106796307,1,2678,78,0.233333333333333
"Darksiders",42061089,5.3,662,78,0.511111111111111
"Darksiders",10450544,2.1,126,78,0.333333333333333
"Darksiders",73725335,5.3,1566,78,0.511111111111111
"Darksiders",36546868,0.9,551,78,0.177777777777778
"Darksiders",58345543,8.3,1096,78,0.588888888888889
"Darksiders",116564064,1.4,3021,78,0.288888888888889
"Darksiders",49462664,9.9,847,78,0.633333333333333
"Darksiders",107913460,21,2726,78,0.799999999999999
"Darksiders",91859894,9.5,2138,78,0.622222222222222
"Darksiders",66255019,18.5,1344,78,0.744444444444444
"Darksiders",36557643,0.4,553,78,0.0777777777777778
"Darksiders",65754991,26,1330,78,0.933333333333333
"Darksiders",87162199,4,1987,78,0.422222222222222
"Darksiders",85959768,0.3,1936,78,0.0222222222222222
"Darksiders",71777065,0.8,1500,78,0.155555555555556
"Darksiders",11300897,23,141,78,0.833333333333333
"Darksiders",63157803,27,1246,78,0.944444444444444
"Darksiders",67694595,2.1,1381,78,0.333333333333333
"Darksiders",64369759,18.1,1285,78,0.733333333333333
"Darksiders",61806811,65,1212,78,0.977777777777777
"Darksiders",55426012,11.9,998,78,0.644444444444444
"Darksiders",46028967,0.3,756,78,0.0222222222222222
"Darksiders",12259303,0.3,159,78,0.0222222222222222
"Darksiders",39037163,5.9,600,78,0.533333333333333
"Darksiders",33865373,19.8,499,78,0.777777777777777
"Darksiders",26762388,7.4,339,78,0.566666666666667
"Darksiders",29753085,72,404,78,0.988888888888888
"Darksiders",154485753,0.9,4334,78,0.177777777777778
"Darksiders",81943620,23,1799,78,0.833333333333333
"Darksiders",27279261,23,356,78,0.833333333333333
"Darksiders",167017825,8.7,4827,78,0.6
"Darksiders",13565651,0.9,172,78,0.177777777777778
"Darksiders",101142088,0.7,2475,78,0.144444444444444
"Darksiders",61676491,12.1,1208,78,0.655555555555555
"Darksiders",49350285,0.8,843,78,0.155555555555556
"Darksiders",92593907,4,2171,78,0.422222222222222
"Darksiders",123101539,30,3236,78,0.955555555555555
"Darksiders",88344296,3.3,2025,78,0.4
"Darksiders",61189155,4.1,1190,78,0.444444444444444
"Darksiders",189858084,21,5709,78,0.799999999999999
"Darksiders",55906572,1.5,1018,78,0.3
"Darksiders",74521316,19.3,1587,78,0.755555555555555
"Darksiders",69180564,24,1418,78,0.866666666666666
"Darksiders",65958466,24,1337,78,0.866666666666666
"Darksiders",73495968,0.6,1556,78,0.122222222222222
"Darksiders",90272527,5.9,2090,78,0.533333333333333
"Darksiders",45145682,3.2,734,78,0.388888888888889
"Darksiders",83497449,15.9,1850,78,0.7
"Darksiders",56333620,24,1030,78,0.866666666666666
"Darksiders",87341384,20,1992,78,0.788888888888888
"Darksiders II",24469287,36,307,79,0.863636363636363
"Darksiders II",55426012,2.8,998,79,0.227272727272727
"Darksiders II",59332369,0.5,1135,79,0.0606060606060606
"Darksiders II",127992087,55,3409,79,0.954545454545454
"Darksiders II",45145682,1.1,734,79,0.151515151515151
"Darksiders II",16645459,27,215,79,0.742424242424242
"Darksiders II",27403206,0.7,358,79,0.0909090909090909
"Darksiders II",117345810,0.4,3043,79,0.0454545454545455
"Darksiders II",13190476,46,168,79,0.924242424242424
"Darksiders II",116876958,16.9,3029,79,0.545454545454545
"Darksiders II",975449,0.7,18,79,0.0909090909090909
"Darksiders II",267053376,0.3,7861,79,0.0303030303030303
"Darksiders II",65958466,38,1337,79,0.909090909090908
"Darksiders II",57770056,29,1070,79,0.803030303030302
"Darksiders II",36502549,71,550,79,0.969696969696969
"Darksiders II",60611062,22,1172,79,0.621212121212121
"Darksiders II",81139130,24,1776,79,0.696969696969696
"Darksiders II",10599862,30,129,79,0.818181818181818
"Darksiders II",66255019,36,1344,79,0.863636363636363
"Darksiders II",40212239,6.8,629,79,0.348484848484848
"Darksiders II",29753085,110,404,79,0.999999999999999
"Darksiders II",127272741,1.4,3380,79,0.166666666666667
"Darksiders II",61189155,20,1190,79,0.59090909090909
"Darksiders II",92484390,5,2167,79,0.303030303030303
"Darksiders II",56038151,3.1,1024,79,0.257575757575757
"Darksiders II",96588736,16.3,2334,79,0.53030303030303
"Darksiders II",102921672,10.3,2538,79,0.439393939393939
"Darksiders II",81160212,2.4,1778,79,0.212121212121212
"Darksiders II",21061921,8.3,264,79,0.378787878787879
"Darksiders II",87341384,18,1992,79,0.56060606060606
"Darksiders II",125424716,19.7,3320,79,0.575757575757575
"Darksiders II",49462664,23,847,79,0.651515151515151
"Darksiders II",60859324,3,1179,79,0.242424242424242
"Darksiders II",9128105,15,106,79,0.515151515151515
"Darksiders II",65342306,36,1315,79,0.863636363636363
"Darksiders II",20200395,11.5,251,79,0.469696969696969
"Darksiders II",88525821,10.9,2033,79,0.454545454545454
"Darksiders II",63157803,23,1246,79,0.651515151515151
"Darksiders II",10218563,8.5,122,79,0.393939393939394
"Darksiders II",204401529,0.2,6276,79,0.0151515151515152
"Darksiders II",64369759,27,1285,79,0.742424242424242
"Darksiders II",83497449,1.5,1850,79,0.181818181818182
"Darksiders II",36557643,0.6,553,79,0.0757575757575758
"Darksiders II",70970228,5.1,1473,79,0.318181818181818
"Darksiders II",67579257,0.9,1377,79,0.121212121212121
"Darksiders II",69009454,4.1,1415,79,0.272727272727273
"Darksiders II",65754991,26,1330,79,0.712121212121212
"Darksiders II",7440594,27,88,79,0.742424242424242
"Darksiders II",58345543,9.2,1096,79,0.409090909090909
"Darksiders II",23492094,0.1,297,79,0
"Darksiders II",80779496,28,1767,79,0.787878787878787
"Darksiders II",191979928,5.9,5789,79,0.333333333333333
"Darksiders II",285860790,34,8116,79,0.833333333333333
"Darksiders II",112376397,35,2872,79,0.848484848484848
"Darksiders II",41883322,21,656,79,0.606060606060606
"Darksiders II",27279261,26,356,79,0.712121212121212
"Darksiders II",11300897,1,141,79,0.136363636363636
"Darksiders II",80128229,4.6,1742,79,0.287878787878788
"Darksiders II",298950,22,6,79,0.621212121212121
"Darksiders II",99077905,6.8,2408,79,0.348484848484848
"Darksiders II",240551525,2.3,7272,79,0.196969696969697
"Darksiders II",110881546,46,2825,79,0.924242424242424
"Darksiders II",55906572,12.1,1018,79,0.484848484848485
"Darksiders II",189858084,23,5709,79,0.651515151515151
"Darksiders II",11161178,101,139,79,0.984848484848484
"Darksiders II",81943620,9.3,1799,79,0.424242424242424
"Darksiders II",45617627,13.5,746,79,0.5
"Day of Defeat",247313879,0.3,7472,80,0.213483146067416
"Day of Defeat",12529679,0.1,161,80,0
"Day of Defeat",18500119,235,236,80,0.977528089887642
"Day of Defeat",31839832,3.5,453,80,0.696629213483146
"Day of Defeat",21979395,1.8,275,80,0.584269662921348
"Day of Defeat",11207650,0.7,140,80,0.393258426966292
"Day of Defeat",46951849,14.7,775,80,0.865168539325843
"Day of Defeat",47773209,3.8,803,80,0.707865168539326
"Day of Defeat",51293702,0.1,902,80,0
"Day of Defeat",54477968,0.4,970,80,0.292134831460674
"Day of Defeat",748719,0.3,15,80,0.213483146067416
"Day of Defeat",22283916,0.1,280,80,0
"Day of Defeat",44153929,0.1,709,80,0
"Day of Defeat",87548320,0.2,1996,80,0.0786516853932584
"Day of Defeat",53181165,0.2,939,80,0.0786516853932584
"Day of Defeat",47728342,1.3,802,80,0.49438202247191
"Day of Defeat",53711793,6.1,949,80,0.808988764044944
"Day of Defeat",3783783,2.7,48,80,0.640449438202247
"Day of Defeat",43684632,0.9,697,80,0.438202247191011
"Day of Defeat",622362,1.3,12,80,0.49438202247191
"Day of Defeat",24610082,3.4,308,80,0.674157303370787
"Day of Defeat",46759859,5.8,772,80,0.786516853932585
"Day of Defeat",18149166,1.7,234,80,0.561797752808989
"Day of Defeat",49312497,0.3,840,80,0.213483146067416
"Day of Defeat",2184507,0.7,33,80,0.393258426966292
"Day of Defeat",53258793,1.3,943,80,0.49438202247191
"Day of Defeat",21061921,0.6,264,80,0.370786516853933
"Day of Defeat",92904111,1.9,2184,80,0.606741573033708
"Day of Defeat",87753149,0.3,2005,80,0.213483146067416
"Day of Defeat",152959594,0.8,4280,80,0.415730337078652
"Day of Defeat",40797591,0.8,637,80,0.415730337078652
"Day of Defeat",123325040,0.1,3244,80,0
"Day of Defeat",1072465,3.4,22,80,0.674157303370787
"Day of Defeat",111795034,3.8,2857,80,0.707865168539326
"Day of Defeat",49629862,8.3,851,80,0.842696629213484
"Day of Defeat",3979930,115,49,80,0.966292134831462
"Day of Defeat",72588600,39,1525,80,0.921348314606742
"Day of Defeat",49893565,0.2,867,80,0.0786516853932584
"Day of Defeat",1936551,0.6,28,80,0.370786516853933
"Day of Defeat",31668589,34,446,80,0.898876404494383
"Day of Defeat",561758,1.7,10,80,0.561797752808989
"Day of Defeat",123461705,1.6,3249,80,0.550561797752809
"Day of Defeat",63098418,2.2,1244,80,0.629213483146068
"Day of Defeat",27873947,16.1,368,80,0.876404494382023
"Day of Defeat",4064412,81,50,80,0.955056179775282
"Day of Defeat",229911,0.4,5,80,0.292134831460674
"Day of Defeat",28113724,18.9,375,80,0.887640449438203
"Day of Defeat",156941467,0.3,4427,80,0.213483146067416
"Day of Defeat",9209946,0.4,109,80,0.292134831460674
"Day of Defeat",5976642,2,71,80,0.617977528089888
"Day of Defeat",20566124,0.2,256,80,0.0786516853932584
"Day of Defeat",59536273,0.3,1141,80,0.213483146067416
"Day of Defeat",27139623,4.4,351,80,0.741573033707866
"Day of Defeat",1024319,12.1,21,80,0.853932584269664
"Day of Defeat",29239329,0.2,396,80,0.0786516853932584
"Day of Defeat",77387906,0.2,1671,80,0.0786516853932584
"Day of Defeat",115487966,0.5,2987,80,0.348314606741573
"Day of Defeat",303007171,3.3,8519,80,0.662921348314607
"Day of Defeat",19085114,3.1,241,80,0.651685393258427
"Day of Defeat",53779471,0.3,951,80,0.213483146067416
"Day of Defeat",58298928,0.9,1092,80,0.438202247191011
"Day of Defeat",35192299,256,526,80,0.988764044943821
"Day of Defeat",871990,0.2,16,80,0.0786516853932584
"Day of Defeat",78799565,0.2,1707,80,0.0786516853932584
"Day of Defeat",19094181,0.2,242,80,0.0786516853932584
"Day of Defeat",3450426,0.1,44,80,0
"Day of Defeat",208900216,57,6448,80,0.943820224719102
"Day of Defeat",60611062,6.3,1172,80,0.820224719101124
"Day of Defeat",27279261,0.4,356,80,0.292134831460674
"Day of Defeat",39524248,0.2,612,80,0.0786516853932584
"Day of Defeat",7418489,4.3,86,80,0.730337078651686
"Day of Defeat",31817706,1.2,452,80,0.48314606741573
"Day of Defeat",37026839,47,563,80,0.932584269662922
"Day of Defeat",1129452,257,23,80,1
"Day of Defeat",36775354,0.4,558,80,0.292134831460674
"Day of Defeat",34658438,0.2,513,80,0.0786516853932584
"Day of Defeat",22605909,38,284,80,0.910112359550563
"Day of Defeat",52567955,5.6,926,80,0.775280898876405
"Day of Defeat",71871620,5.4,1505,80,0.764044943820225
